smiles,score,name
CCCOC(=[O:1])C(C)CC,-3.754166389,baldiNUC395
CC(=[O:1])OC(C)(C)C,-2.862272985,baldiNUC396
CCC(C)[N-:1]C(C)CC,31.9044304,baldiNUC397
[C-:1]#[N+]C(C(C)C)C(C)C,11.32381209,baldiNUC398
CCCC=[N:1]CC,9.765389788,baldiNUC399
CCC(=[N:1]C)C,10.71411491,baldiNUC400
CC[N:1](C(C)C)C(C)C,9.556049276,baldiNUC401
CC[C:1](=[N+]([O-])[O-])C(C(C)C)C(C)C,12.33999217,baldiNUC402
CCC(CC)[O:1]CC(C)(C)C,-3.229578637,baldiNUC403
CC[N:1](CC(C)C)C(C)C,8.069668919,baldiNUC404
CCC[C:1](=C=[N-])Cc1ccccc1,25.1202609,baldiNUC405
CC(C)C[CH-:1]C(C)C,40.82518305,baldiNUC406
CNC(=[O:1])c1ccccc1,-0.783252192,baldiNUC407
CN(Cc1ccccc1)C=[O:1],-0.394309929,baldiNUC408
CCCC(=[C:1](C)C)[O-],23.70322345,baldiNUC409
CCC(C)C(=[O:1])CC,-2.880591633,baldiNUC410
CCC(CC)[N-:1]c1ccccc1,21.96098745,baldiNUC411
CC[NH:1]CC,10.77871699,baldiNUC412
CCC(C)[C:1](=C=[N-])CC(C)C,25.35656549,baldiNUC413
CCC(C(C)C)[C:1](=C=[N-])C(C)(C)C,22.53118477,baldiNUC414
CCC(=[O:1])C,-2.342042452,baldiNUC415
CCCOC(=[O:1])C(C)C,-3.589984816,baldiNUC416
c1ccc(cc1)[CH:1]=[N+]([O-])[O-],14.64647368,baldiNUC417
C[NH:1]C,11.40203778,baldiNUC418
CCC[N:1]=C(C)c1ccccc1,9.342586865,baldiNUC419
CCC(C)[C-:1](C(C)(C)C)[N+]#N,6.983865307,baldiNUC420
CCCC(=[C:1](CC)c1ccccc1)[O-],18.25970815,baldiNUC421
CC(C)C[C-:1](C(C)C)[N+]#N,7.617276136,baldiNUC422
CC[N:1](CC)CC(C)C,10.5629521,baldiNUC423
CC[CH-:1][N+]#N,9.974706991,baldiNUC424
CC(C)[CH:1]=[N+]([O-])[O-],17.7192455,baldiNUC425
CC(C)N(C)C=[O:1],0.225776401,baldiNUC426
CCC(C(C)C)[O:1]CC(C)C,-3.454714971,baldiNUC427
CC=[O:1],-4.545883498,baldiNUC428
CC(C)(C)C[C-:1](C(C)(C)C)[N+]#N,5.406759528,baldiNUC429
CCCC(=[N:1]CCC)c1ccccc1,9.812905154,baldiNUC430
CCC(C(C)C)[C:1](=[N+]([O-])[O-])CC,15.62074814,baldiNUC431
[N:1]#CC(CC)CC,-0.237503032,baldiNUC432
CCC(=[O:1])OC,-6.555627337,baldiNUC433
CCC[N:1]=C(C)C,10.72043183,baldiNUC434
CCC[C-:1](CC(C)C)CC(C)C,41.76152872,baldiNUC435
[N:1]#CCCC,-0.238987183,baldiNUC436
[N:1]#CCC(C)(C)C,-0.424987223,baldiNUC437
CC[CH-:1]C,40.81662627,baldiNUC438
CCC(=[O:1])N(C)C(C)C,0.526088222,baldiNUC439
CCOC(=[O:1])Cc1ccccc1,-4.015772261,baldiNUC440
CCC=[N:1]CC,9.730461974,baldiNUC441
CC[N-:1]C,29.92596665,baldiNUC442
c1ccc(cc1)C[O:1]Cc2ccccc2,-4.023584511,baldiNUC443
CC(C)[C-:1](C)C(C)C,41.84061878,baldiNUC444
CCC(CC)[C:1](=[N+]([O-])[O-])c1ccccc1,15.05662538,baldiNUC445
CCC(=[O:1])N(CC)Cc1ccccc1,-0.238078938,baldiNUC446
CC(C)C=[O:1],-4.756556635,baldiNUC447
CCC(=[C:1](C)C)[O-],23.50409845,baldiNUC448
C[CH:1]=C(c1ccccc1)[O-],21.61942504,baldiNUC449
CCN(C(C)C)C(=[O:1])C,1.195491957,baldiNUC450
CC(C)CC(=[O:1])C(C)(C)C,-3.813963569,baldiNUC451
[CH2-:1]c1ccccc1,30.11886516,baldiNUC452
CCC[N:1]=C(C)C(C)C,10.75756877,baldiNUC453
CC(C)C[CH:1]=[N+]([O-])[O-],16.73392412,baldiNUC454
CCC[C:1](=[N+]([O-])[O-])CC,16.82252388,baldiNUC455
CCCC(=[N:1]C)c1ccccc1,9.806930797,baldiNUC456
CCC[C-:1](c1ccccc1)C(C)C,30.61597018,baldiNUC457
CCCN(C)C(=[O:1])C,0.948296691,baldiNUC458
c1ccc(cc1)C=[NH:1],9.687426991,baldiNUC459
CCC(C)[C:1](=C=[N-])Cc1ccccc1,25.93322494,baldiNUC460
CC[C:1](=C[O-])Cc1ccccc1,19.70102369,baldiNUC461
CCC[C-:1](CC(C)C)C(C)C,41.80728079,baldiNUC462
CC(=[O:1])OC,-3.689923366,baldiNUC463
CCC(=[N:1]C)c1ccccc1,9.778731697,baldiNUC464
CCC[N-:1]c1ccccc1,22.01742925,baldiNUC465
CCC(CC)[CH:1]=[N+]([O-])[O-],17.14904563,baldiNUC466
CCC(C)[C-:1](C(C)C)[N+]#N,8.503845467,baldiNUC467
CCC(CC)[C:1](=C=[N-])C(CC)CC,25.83648414,baldiNUC468
CCC[C-:1](CCC)Cc1ccccc1,40.33108447,baldiNUC469
CC(=[NH:1])C,10.51657151,baldiNUC470
CCC(C(C)C)[C-:1](C(C)C)[N+]#N,7.859593843,baldiNUC471
CCC[C-:1](C(C)C)C(C)(C)C,39.88799552,baldiNUC472
CC(C)C(=[N:1]C)C,9.141290303,baldiNUC473
C[C:1](=C(C)[O-])c1ccccc1,19.02460917,baldiNUC474
CC[C:1](=C[O-])C,20.83165797,baldiNUC475
CC(C)C(C(C)C)[C-:1](C)[N+]#N,5.86410698,baldiNUC476
CCC(CC)C(=[O:1])CC(C)(C)C,-4.102450546,baldiNUC477
CC(C)C([CH:1]=[N+]([O-])[O-])C(C)C,15.68083645,baldiNUC478
CC[NH:1]C,11.44998554,baldiNUC479
CC(C)(C)[CH-:1]c1ccccc1,31.67600899,baldiNUC480
C[C:1](=[N+]([O-])[O-])c1ccccc1,15.3906811,baldiNUC481
CCC[N:1](C)c1ccccc1,4.042057631,baldiNUC482
c1ccc(cc1)CC(=[O:1])Cc2ccccc2,-4.532378088,baldiNUC483
CC(C)C(=[NH:1])C,10.64394676,baldiNUC484
CCC(=[O:1])OCc1ccccc1,-3.996863751,baldiNUC485
CC(C)C(=[N:1]C)C(C)C,8.261166004,baldiNUC486
c1ccc(cc1)NC=[O:1],-2.107380609,baldiNUC487
CC(C)(C)C(=[O:1])Cc1ccccc1,-3.542047477,baldiNUC488
CC(C)COC(=[O:1])C(C)C,-3.514380964,baldiNUC489
CC(C)C[C-:1](CC(C)(C)C)[N+]#N,6.602429507,baldiNUC490
CCN(C=[O:1])C(C)C,0.313975308,baldiNUC491
CCC[N:1](C)CCC,10.6588476,baldiNUC492
CC(C)C[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.95744835,baldiNUC493
CC(C)[C-:1](CC(C)(C)C)[N+]#N,5.935531476,baldiNUC494
CC(C)[C:1](=C=[N-])C(C)(C)C,25.35149596,baldiNUC495
CCCC(=[O:1])O,-3.560278179,baldiNUC496
CCC(C(C)C)OC(=[O:1])C,-3.495898934,baldiNUC497
CC[N:1](CC)c1ccccc1,5.21677759,baldiNUC498
CCNC(=[O:1])c1ccccc1,-0.771031746,baldiNUC499
CCC(C)[O:1]C(C)(C)C,-3.03450448,baldiNUC500
CCC[C-:1](C(C)(C)C)[N+]#N,7.738712337,baldiNUC501
CCC(C)[O:1]C(CC)CC,-3.870605341,baldiNUC502
CCC(C(C)C)[C-:1](C(CC)C(C)C)[N+]#N,4.947993654,baldiNUC503
C[CH2-:1],39.13245241,baldiNUC504
CCC(C(C)C)[C-:1](Cc1ccccc1)[N+]#N,6.408803967,baldiNUC505
CC[C-:1](CC(C)C)C(C)C,40.17428951,baldiNUC506
CCC(=[C:1](C)Cc1ccccc1)[O-],23.34518143,baldiNUC507
CCC[C:1](=[N+]([O-])[O-])C(CC)C(C)C,12.38093222,baldiNUC508
CC[C:1](=C[O-])C(C)C,20.30534403,baldiNUC509
CCC[C-:1](CC)[N+]#N,9.495761135,baldiNUC510
CCCC(=[O:1])OCC,-3.717431764,baldiNUC511
[C:1](CC(C)C)(C#N)=C=[N-],13.00512428,baldiNUC512
CCC[N-:1]CCC,30.15772128,baldiNUC513
CCCOC(=[O:1])CC(C)C,-6.629021364,baldiNUC514
[C:1](C(C)C)(C#N)=C=[N-],13.44782199,baldiNUC515
CC(C)(C)[CH:1]=[N+]([O-])[O-],17.9047674,baldiNUC516
CCC(C)OC(=[O:1])CC(C)C,-3.707145247,baldiNUC517
C[CH-:1]c1ccccc1,31.1121963,baldiNUC518
CC(C)C[O:1]Cc1ccccc1,-3.682756455,baldiNUC519
C[C:1](=C=[N-])c1ccccc1,19.33017442,baldiNUC520
CCC[N:1](CC)CCC,9.771814166,baldiNUC521
CCCN(C)C(=[O:1])CC,-1.515383823,baldiNUC522
C[C:1](=C=[N-])C,27.62467501,baldiNUC523
CC(=[N:1]C)C,11.18691592,baldiNUC524
CCC(C(C)C)[C-:1](c1ccccc1)[N+]#N,4.747348255,baldiNUC525
CC(C)[C:1](=C(C)[O-])c1ccccc1,19.64803306,baldiNUC526
CC(C)C[O:1]CC(C)(C)C,-3.718893368,baldiNUC527
c1ccc(cc1)CNC=[O:1],-0.601308868,baldiNUC528
CCC[N:1]=C(CC)c1ccccc1,9.393789902,baldiNUC529
CC[C-:1](C(C)C)C(C)(C)C,39.87096476,baldiNUC530
CC(=[CH2:1])[O-],21.73525368,baldiNUC531
CC(C)N(C)C(=[O:1])c1ccccc1,0.992513851,baldiNUC532
[N:1]#CC2=CC=CC=C2,-0.608122915,baldiNUC533
CC(C)C[C:1](=C=[N-])Cc1ccccc1,25.31551073,baldiNUC534
CC(C)[N-:1]C,29.80974984,baldiNUC535
CCC[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.17666511,baldiNUC536
CCC(CC)[O:1]C(C)C,-3.11908278,baldiNUC537
CCCC(=[CH:1]CC)[O-],23.14047297,baldiNUC538
CCC[NH:1]CC,10.99448188,baldiNUC539
CCC(C)[N-:1]CC(C)C,32.91537781,baldiNUC540
CC(C)C(=[O:1])N(C)C(C)C,0.627960158,baldiNUC541
CC(C)C([CH-:1][N+]#N)C(C)C,8.980231548,baldiNUC542
CCC[C-:1](C(C)CC)[N+]#N,8.873003908,baldiNUC543
CCC(C)[N-:1]CC(C)(C)C,30.83172037,baldiNUC544
CC[CH:1]=C(c1ccccc1)[O-],21.50688805,baldiNUC545
CC[N:1]=C(C(C)C)C(C)C,9.622584197,baldiNUC546
CCN(c1ccccc1)C(=[O:1])C(C)C,-1.270509508,baldiNUC547
CC[N:1](c1ccccc1)C(C)C,6.727131823,baldiNUC548
[CH2:1]=C=[N-],24.07023448,baldiNUC549
CC(C)[C:1](=C=[N-])C(C)C,26.28882272,baldiNUC550
CC(C)[O:1]C,-3.760068844,baldiNUC551
CCCC(=[O:1])OC(C)CC,-3.143819849,baldiNUC552
CCC(CC)[C-:1](CC(C)(C)C)[N+]#N,6.21921825,baldiNUC553
c1ccc(cc1)C[CH:1]=C=[N-],25.21101613,baldiNUC554
CC[N:1]=CC(C)C,8.206498617,baldiNUC555
CCN(CC)C(=[O:1])C(C)C,-0.796880696,baldiNUC556
CCCC(=[NH:1])C,10.64855661,baldiNUC557
C[NH:1]Cc1ccccc1,10.46705659,baldiNUC558
CCC(C)[C:1](=C=[N-])C(C)(C)C,24.1102462,baldiNUC559
CCC(C)[C-:1](CC)[N+]#N,7.633756388,baldiNUC560
CCC[N:1](CC(C)C)CC(C)C,7.973773413,baldiNUC561
CC(C)(C)C[C:1](=C=[N-])C(C)(C)C,24.94473141,baldiNUC562
CC(C)C(=[N:1]c1ccccc1)C,6.396319101,baldiNUC563
CCC(C)[C-:1](C(C(C)C)C(C)C)[N+]#N,5.893106954,baldiNUC564
CC(C)(C)CC(=[O:1])OC,-4.125720627,baldiNUC565
CC(C)C[C:1](=[N+]([O-])[O-])CC(C)(C)C,16.01670885,baldiNUC566
CCCC(=[N:1]C)C(C)C,9.767912677,baldiNUC567
CCC(C(C)C)C(=[O:1])CC(C)C,-2.35742155,baldiNUC568
CCC[C:1](=C=[N-])CC(C)C,25.83634404,baldiNUC569
CCC(C)[C:1](=C=[N-])c1ccccc1,19.54044642,baldiNUC570
C[C:1](=C[O-])Cc1ccccc1,20.35269944,baldiNUC571
CCC[C:1](=[N+]([O-])[O-])C(CC)CC,15.32974679,baldiNUC572
CCC(C)(C)[O:1]C(C)(C)C,-5.149135579,baldiNUC573
C[CH-:1]Cc1ccccc1,40.14515898,baldiNUC574
C[CH-:1]C,40.8878056,baldiNUC575
CCC[N:1]=CC(C)C,9.466731213,baldiNUC576
CCC(C)[C:1](=[N+]([O-])[O-])C(CC)C(C)C,10.38964863,baldiNUC577
CCC[N:1]=C(C)CC,10.69242243,baldiNUC578
CCC(C(C)C)[C:1](=C=[N-])Cc1ccccc1,24.3682357,baldiNUC579
[N:1]#CC(C)(C)CC,-0.460285014,baldiNUC580
CCC[C-:1](C(C)C)[N+]#N,8.977818124,baldiNUC581
CC[N:1](C)Cc1ccccc1,9.96360518,baldiNUC582
CCC[N:1]=C(C(C)C)C(C)C,10.78497265,baldiNUC583
CCC(=[N:1]c1ccccc1)C,7.844224533,baldiNUC584
CC(C)C(C(C)C)[C:1](=[N+]([O-])[O-])C(C)(C)C,15.2884722,baldiNUC585
CC(C)[C:1](=C=[N-])c1ccccc1,20.44550312,baldiNUC586
CC(C)CC(=[O:1])OC,-4.093423411,baldiNUC587
CCC(C(C)C)[C:1](=C=[N-])CC(C)C,24.96741185,baldiNUC588
CCC(C)[C-:1](C(CC)C(C)C)[N+]#N,5.766578965,baldiNUC589
CC(C)(C)[NH2:1],10.17937007,baldiNUC590
CCC[C-:1](CC)C(C)(C)C,40.94851753,baldiNUC591
CCC[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.76582315,baldiNUC592
CC(C)(C)CC(=[O:1])Cc1ccccc1,-3.863648513,baldiNUC593
CC(C)[NH:1]C,11.01845576,baldiNUC594
CCC[CH:1]=C(C)[O-],22.49103039,baldiNUC595
CCC(C)C(=[O:1])C(C)C,-3.360210064,baldiNUC596
CCCC(=[O:1])C(CC)C(C)C,-2.73351195,baldiNUC597
CC(C)[C:1](=C[O-])C,20.82691472,baldiNUC598
CCC(C(C)C)[O:1]C,-3.658734765,baldiNUC599
CCC[CH-:1]C,40.4851415,baldiNUC600
CCC(C)[C-:1](C(CC)CC)[N+]#N,6.128033275,baldiNUC601
CC(C)(C)[N-:1]c1ccccc1,21.01811781,baldiNUC602
CC[C-:1](CC)c1ccccc1,29.87561958,baldiNUC603
CC(C)(C)C(=[O:1])O,-4.912992061,baldiNUC604
CC(C)[CH:1]=C(c1ccccc1)[O-],20.95971688,baldiNUC605
CC(C)[N-:1]Cc1ccccc1,29.28748871,baldiNUC606
CCCOC(=[O:1])CC(C)(C)C,-4.017902335,baldiNUC607
C[C:1](=[N+]([O-])[O-])C(C)(C)C,17.54757825,baldiNUC608
c1ccc(cc1)C[C:1](=C=[N-])Cc2ccccc2,24.44054939,baldiNUC609
CC[C-:1](C)Cc1ccccc1,39.9775302,baldiNUC610
CCC(C(C)C)[C:1](=[N+]([O-])[O-])C(C)(C)C,10.74402564,baldiNUC611
C[CH-:1]C(C)C,40.86711538,baldiNUC612
CC(C)C(=[O:1])OC,-5.038367923,baldiNUC613
CC[NH:1]C(C)(C)C,11.04242963,baldiNUC614
c1ccc(cc1)C[C-:1](c2ccccc2)[N+]#N,5.404361457,baldiNUC615
CNC=[O:1],-0.057646214,baldiNUC616
CCC(C)[C:1](=[N+]([O-])[O-])Cc1ccccc1,16.13040255,baldiNUC617
CCC[N-:1]C(C)C,29.5067681,baldiNUC618
CCC(C)[O:1]CC(C)(C)C,-3.255158999,baldiNUC619
CC[C-:1](C)CC(C)C,41.96531679,baldiNUC620
CCC[C-:1](C)C,40.51852136,baldiNUC621
c1ccc(cc1)C(=[O:1])c2ccccc2,-3.124563949,baldiNUC622
CCC[O:1]CCC,-3.073997506,baldiNUC623
CCC[CH:1]=[N+]([O-])[O-],18.09631605,baldiNUC624
CCOC(=[O:1])C,-3.451586025,baldiNUC625
CCC=[N:1]c1ccccc1,6.73167693,baldiNUC626
[C-:1]#[N+]C(C)(C)C,9.50372764,baldiNUC627
CC[CH-:1]CC(C)C,40.77100091,baldiNUC628
CCC(C)[N-:1]C(C)C,29.71452083,baldiNUC629
CCC(C)C(=[O:1])OCC(C)C,-4.818335416,baldiNUC630
CCCC(=[O:1])CC(C)(C)C,-3.004103082,baldiNUC631
CCC(=[C:1](C)c1ccccc1)[O-],19.21553062,baldiNUC632
CCC(CC)[N-:1]CC,30.23436291,baldiNUC633
CC(C)[NH:1]c1ccccc1,7.182635481,baldiNUC634
CCC[C-:1](C)[N+]#N,9.302336654,baldiNUC635
CC=[N:1]c1ccccc1,6.820991248,baldiNUC636
CCC(C)[O:1]C(C(C)C)C(C)C,-6.328800327,baldiNUC637
CCC(C)[C-:1](CC(C)(C)C)[N+]#N,6.984096236,baldiNUC638
CCN(C(C)C)C(=[O:1])C(C)C,-0.633890543,baldiNUC639
CC(C)[C:1](=C(c1ccccc1)[O-])C,20.89698593,baldiNUC640
CCC(C)C(=[O:1])C(CC)CC,-3.770907369,baldiNUC641
CCC(=[O:1])OC(C)(C)C,-2.881496213,baldiNUC642
CCC(C)[N-:1]C(C)(C)C,27.03920167,baldiNUC643
CC[C:1](=C(CC)[O-])C,23.99327041,baldiNUC644
CC(C)C(C(C)C)[C:1](=C=[N-])C(C)C,21.66114251,baldiNUC645
CC(=[O:1])c1ccccc1,-4.287650307,baldiNUC646
CC(C)[N:1](C)C(C)(C)C,8.381329317,baldiNUC647
CN(C)C=[O:1],0.435744439,baldiNUC648
CCC(C)[CH:1]=C=[N-],25.50156049,baldiNUC649
CCC[C-:1](Cc1ccccc1)[N+]#N,8.012988223,baldiNUC650
CC(C)C(=[O:1])CC(C)(C)C,-2.551799765,baldiNUC651
C[N-:1]C,30.19134443,baldiNUC652
CC(C)C[C:1](=C=[N-])C(C)(C)C,25.35987719,baldiNUC653
C[CH:1]=C=[N-],25.92301939,baldiNUC654
CC[CH2-:1],38.73729085,baldiNUC655
CC(C)C(=[NH:1])C(C)C,9.985965131,baldiNUC656
CC(C)(C)[N-:1]C,30.24078481,baldiNUC657
CCCN(Cc1ccccc1)C(=[O:1])C,0.265711965,baldiNUC658
CCC(CC)[C-:1](Cc1ccccc1)[N+]#N,7.421846684,baldiNUC659
CC(C)C=[N:1]C,8.479026465,baldiNUC660
CCC(CC)[N-:1]CC(C)C,29.8893494,baldiNUC661
CCC(=[N:1]CC)CC,10.3116654,baldiNUC662
CCC(C(C)C)C(=[O:1])C(CC)C(C)C,-3.371581308,baldiNUC663
C[N-:1]Cc1ccccc1,29.57159542,baldiNUC664
CC(C)[N:1](C)C,10.5629521,baldiNUC665
CCC(=[O:1])CC,-2.169728504,baldiNUC666
CCC(CC)C(=[O:1])C(C(C)C)C(C)C,-4.330732809,baldiNUC667
CCC(C(C)C)C(=[O:1])c1ccccc1,-3.995183796,baldiNUC668
CCC(C)[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.81129372,baldiNUC669
CC(C)N(c1ccccc1)C(=[O:1])C,-1.278048652,baldiNUC670
CC(=[O:1])N(C)c1ccccc1,0.059043763,baldiNUC671
CC(C)[CH:1]=C[O-],19.84757989,baldiNUC672
CCC(=[O:1])OCC,-3.421267541,baldiNUC673
[C:1](C)(C#N)=C=[N-],13.52382074,baldiNUC674
CCC(CC)[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.88856743,baldiNUC675
CCC(C(C)C)[N-:1]c1ccccc1,23.04106743,baldiNUC676
CCC[CH-:1][N+]#N,9.93492649,baldiNUC677
[C-:1]#[N+]C2=CC=CC=C2,8.566792687,baldiNUC678
CCC[C:1](=C(CC)[O-])C(C)C,20.92037202,baldiNUC679
CCC(C)[C:1](=[N+]([O-])[O-])C(C)(C)C,15.10727626,baldiNUC680
CCC[O:1]c1ccccc1,-7.418372849,baldiNUC681
CCN(Cc1ccccc1)C=[O:1],-0.490829318,baldiNUC682
CCC(=[O:1])N(C)C,-1.355469614,baldiNUC683
CC(C)(C)C[CH:1]=[N+]([O-])[O-],15.34932083,baldiNUC684
CC[C:1](=C(CC)[O-])Cc1ccccc1,22.0521611,baldiNUC685
CCC[NH:1]CC(C)C,9.675918659,baldiNUC686
CCC[C-:1](CC)Cc1ccccc1,39.8980594,baldiNUC687
c1ccc(cc1)C[N-:1]Cc2ccccc2,28.68649155,baldiNUC688
CCC(CC)[C:1](=C=[N-])C(C)C,25.81517405,baldiNUC689
CC(C)C(C(C)C)[C:1](=C=[N-])c1ccccc1,17.25334949,baldiNUC690
CC(C)C[C-:1](C)C(C)(C)C,40.14540817,baldiNUC691
CCCN(C)C(=[O:1])C(C)C,-0.418377378,baldiNUC692
CCC(CC)[C:1](=[N+]([O-])[O-])CC,14.39922373,baldiNUC693
CC(C)[C:1](C=C=[N-])C(C)C,25.76006474,baldiNUC694
CCC(CC)[C:1](=C=[N-])C(CC)C(C)C,24.50166937,baldiNUC695
CC(C)C(=[O:1])O,-4.279242234,baldiNUC696
CC(C)[O:1]C(C)(C)C,-2.432829792,baldiNUC697
CC(C)(C)C(=[O:1])OC,-6.818619101,baldiNUC698
CC(C)[C:1](=[N+]([O-])[O-])c1ccccc1,15.29723617,baldiNUC699
CC[N-:1]C(C)C,30.24587177,baldiNUC700
CC(C)C(=[O:1])C(C)C,-3.10596924,baldiNUC701
CCC[N:1](CC)C(C)C,9.89168355,baldiNUC702
CC[N:1]=C(C)c1ccccc1,9.71070392,baldiNUC703
CCC(CC)C(=[O:1])c1ccccc1,-5.945451846,baldiNUC704
CC(C)(C)[N-:1]Cc1ccccc1,29.22951118,baldiNUC705
[CH2:1]=C[O-],19.76413695,baldiNUC706
CCC[O:1]C(CC)C(C)C,-3.504006261,baldiNUC707
CCC(=[O:1])N(CC)CC,1.324415076,baldiNUC708
CCC[O:1]CC(C)C,-3.559927928,baldiNUC709
CC(C)C[C:1](=C=[N-])c1ccccc1,18.50374753,baldiNUC710
CC[O:1]C,-3.424092733,baldiNUC711
CCC(=[NH:1])Cc1ccccc1,9.282240362,baldiNUC712
CC(C)C[NH:1]c1ccccc1,6.559314686,baldiNUC713
CC[C:1](=[N+]([O-])[O-])C(C)(C)C,15.96102696,baldiNUC714
CCC(C(C)C)OC=[O:1],-4.62494686,baldiNUC715
CCC(C(C)C)[O:1]C(CC)C(C)C,-4.813661275,baldiNUC716
CCC(C(C)C)[C:1](=C=[N-])C(CC)C(C)C,23.23420468,baldiNUC717
CCCNC(=[O:1])CC,-1.726188115,baldiNUC718
CCCC(=[NH:1])c1ccccc1,10.15500996,baldiNUC719
CC[O:1]C(C(C)C)C(C)C,-4.810535928,baldiNUC720
[C:1](CC1=CC=CC=C1)(C#N)=C=[N-],13.14248446,baldiNUC721
CC(C)[C:1](=C=[N-])Cc1ccccc1,26.4982477,baldiNUC722
CCC(C)[O:1]C(CC)C(C)C,-4.751695281,baldiNUC723
CC[N-:1]CC,29.51157819,baldiNUC724
CC(C)C[N:1](C)CC(C)C,8.526068572,baldiNUC725
CCCC=[N:1]C,9.82610283,baldiNUC726
CCC(CC)C(=[O:1])CC(C)C,-4.586262195,baldiNUC727
CC(C)[C:1](=C=[N-])C,26.54174215,baldiNUC728
CC(C)[O:1]CC(C)(C)C,-2.95938075,baldiNUC729
CCC(=[O:1])Cc1ccccc1,-3.385526085,baldiNUC730
C[C-:1](C)C,40.96688383,baldiNUC731
CCC(C)[N-:1]C(CC)C(C)C,28.76730496,baldiNUC732
[N:1]#CC(C)(CC)CC,-0.351284391,baldiNUC733
CC(C)C(C(C)C)C(=[O:1])C,-3.654313912,baldiNUC734
CC(C)C[NH:1]C(C)(C)C,9.004426692,baldiNUC735
CCC[N-:1]Cc1ccccc1,29.73770037,baldiNUC736
CCN(C=[O:1])c1ccccc1,-2.281210114,baldiNUC737
CCC[C-:1](CCC)c1ccccc1,30.98688246,baldiNUC738
COC(=[O:1])c1ccccc1,-5.418071747,baldiNUC739
CCC[C:1](=C(CCC)[O-])C(C)C,21.66323047,baldiNUC740
CCC(C)[C:1](=C=[N-])C(C(C)C)C(C)C,23.93651639,baldiNUC741
CC(C)[CH-:1]C(C)(C)C,40.76971083,baldiNUC742
CCC(C)[O:1]C,-3.043132436,baldiNUC743
CCCC(=[N:1]CCC)C,10.62903007,baldiNUC744
CC(C)CC(=[O:1])Cc1ccccc1,-3.701353034,baldiNUC745
CCC(=[N:1]c1ccccc1)CC,7.880963605,baldiNUC746
CC[C:1](=C=[N-])C(C(C)C)C(C)C,24.76444447,baldiNUC747
CCC[N:1](CCC)C(C)C,9.843735796,baldiNUC748
CC(C)[C-:1](C)c1ccccc1,32.51647118,baldiNUC749
CC(C)[C-:1](C)C(C)(C)C,40.98016537,baldiNUC750
CCC=[NH:1],9.834082617,baldiNUC751
CC(C)C(C=[O:1])C(C)C,-4.011522592,baldiNUC752
CC[NH:1]Cc1ccccc1,10.08347456,baldiNUC753
CC(C)C(C(C)C)[C:1](=C=[N-])C(C)(C)C,23.06377056,baldiNUC754
CC(C)C[C-:1](C)C,40.54541019,baldiNUC755
CCC(C(C)C)[N-:1]C(C)C,29.77578367,baldiNUC756
CCOC(=[O:1])CC(C)(C)C,-3.790399041,baldiNUC757
CCCN(C=[O:1])C(C)C,0.545784927,baldiNUC758
CCC(=[CH:1]C)[O-],22.73063109,baldiNUC759
CC[C-:1](Cc1ccccc1)C(C)C,41.18502385,baldiNUC760
CC(C)(C)C[N-:1]Cc1ccccc1,29.38275778,baldiNUC761
CC(C)(C)C[O:1]Cc1ccccc1,-4.013660733,baldiNUC762
CC(C)C(C(C)C)[C-:1](C(C)(C)C)[N+]#N,1.951959753,baldiNUC763
CCC[CH:1]=C(CCC)[O-],22.69747229,baldiNUC764
[C:1](C(CC)C(C)C)(C#N)=C=[N-],12.61923127,baldiNUC765
CC(C)C[C:1](=C=[N-])C(C)C,26.81560849,baldiNUC766
C[O:1]Cc1ccccc1,-3.536054161,baldiNUC767
[C-:1]#[N+]CCC,9.466249945,baldiNUC768
CC(C)C(=[O:1])N,0.452220762,baldiNUC769
C[NH-:1],30.09595764,baldiNUC770
CCC(=[O:1])C(C)(C)C,-3.83456114,baldiNUC771
CCCN(C(C)C)C(=[O:1])C,1.419772009,baldiNUC772
CC[C:1](=C=[N-])C,26.59854613,baldiNUC773
CCC[CH:1]=C[O-],18.96850685,baldiNUC774
CCC(=[C:1](C)C(C)C)[O-],23.03961377,baldiNUC775
CCC(C)(C)[O:1]CC(C)C,-2.989991282,baldiNUC776
CCC(C(C)C)[O:1]Cc1ccccc1,-3.133523531,baldiNUC777
CCC(CC)[C-:1](C(C(C)C)C(C)C)[N+]#N,5.631695191,baldiNUC778
CC[C-:1](CC)CC(C)C,42.67173928,baldiNUC779
CCC[N:1](C)CC(C)C,10.61089985,baldiNUC780
CC[C-:1](C)C,40.77537471,baldiNUC781
[C:1](C(C)(C)CC)(C#N)=C=[N-],13.16698566,baldiNUC782
CC(C)C[NH:1]Cc1ccccc1,9.436179892,baldiNUC783
CC(C)[NH-:1],29.53743595,baldiNUC784
CCC(C)(C)[O:1]C(C(C)C)C(C)C,-4.683683424,baldiNUC785
CC[O:1]C(C)C,-2.600034684,baldiNUC786
c1ccc(cc1)C[O:1]c2ccccc2,-6.854519967,baldiNUC787
CC(=[O:1])NCc1ccccc1,0.225032779,baldiNUC788
[C:1](C(CC)CC)(C#N)=C=[N-],12.10213768,baldiNUC789
